"id";"fr";"en";"EN";"d";"D";"i";"I";"e";"E"
"txt_0266";"Enregistrez avec la disquette pour que les modifications apparaissent dans Kitview";"Save with the floppy disk so that the changes appear in Kitview";"";"Pour que vos changements soient pris en compte dans Kitview, il faut les sauvegarder. C'est comme fermer un classeur après y avoir ajouté des documents - sans cette étape, vos modifications pourraient être perdues. Cliquez sur l'icône en forme de disquette (le petit carré avec une encoche) pour enregistrer. Une fois que c'est fait, toutes vos modifications apparaîtront correctement dans Kitview. Ne vous inquiétez pas, c'est un geste simple mais important à retenir !";"";"**Sauvegarde des modifications**

• **Raccourci clé :** Ctrl+S ou clic sur l'icône disquette pour sauvegarder immédiatement
• **Point important :** Sans sauvegarde, vos modifications restent temporaires et disparaîtront à la fermeture
• **Cas particulier :** Si vous travaillez sur plusieurs dossiers patients, sauvegardez après chaque modification pour éviter les pertes de données
• **Conseil efficacité :** Activez la sauvegarde automatique dans les préférences pour un workflow plus fluide";"";"Sauvegarde requise (Ctrl+S ou icône disquette) pour commit des modifications en base et synchronisation avec l'interface Kitview. Les changements restent en mémoire tampon jusqu'à validation explicite.";""
"txt_0267";"Cliquez sur l'onglet<strong>« 1 Vue »</strong>";"Click on the tab<strong>""1 View""</strong>.";"";"[=]";"";"[X]";"";"[X]";""
"txt_0268";"Dans la barre d'outils, utilisez l'outil<strong>« Sélection rectangle »</strong>";"In the toolbar, use the tool<strong>""Rectangle selection""</strong>.";"";"Dans la barre d'outils (la rangée de petites icônes en haut de votre écran, comme une boîte à outils), cliquez sur l'outil **« Sélection rectangle »**. Cet outil vous permet de sélectionner une zone rectangulaire sur votre photo, comme si vous traciez un cadre autour de la partie qui vous intéresse. Ne vous inquiétez pas, c'est très simple à utiliser !";"";"[X]";"";"Activez l'outil ""Sélection rectangle"" (raccourci R) dans la barre d'outils pour définir une zone ROI précise. Maintenez Shift pour contraindre le ratio, Alt pour centrer la sélection depuis le point d'origine. Compatible avec les modes de sélection additive (Ctrl+clic) et soustractive (Alt+clic) pour les sélections multiples complexes.";""
"txt_0269";"Dessinez un rectangle autour de la zone à conserver";"Draw a rectangle around the area to be preserved";"";"Tracez un cadre rectangulaire autour de la partie de l'image que vous souhaitez garder. C'est comme si vous encadriez une photo : tout ce qui sera à l'intérieur du rectangle sera conservé, et le reste sera supprimé. Pour dessiner ce rectangle, cliquez et maintenez le bouton de la souris enfoncé, puis faites glisser pour créer votre cadre. Ne vous inquiétez pas, vous pourrez ajuster la taille du rectangle si nécessaire.";"";"**Sélection par rectangle de recadrage :**

• **Tracé :** Cliquez-glissez pour dessiner le rectangle autour de la zone à conserver
• **Ajustement précis :** Utilisez les poignées aux angles pour affiner la sélection après tracé
• **Raccourci :** Double-clic à l'intérieur du rectangle pour valider directement
• **Cas particulier :** Pour les photos panoramiques, privilégiez un format 16:9 pour optimiser l'affichage dans les rapports

**Astuce :** Maintenez Shift pendant le tracé pour contraindre les proportions";"";"Définissez la ROI (Region of Interest) par tracé vectoriel rectangulaire pour délimiter la zone de crop. Utilisez Shift+clic pour contraindre les proportions ou Ctrl+clic pour ajustement pixel-parfait. La sélection peut être sauvegardée comme preset réutilisable via les raccourcis clavier configurables.";""
"txt_0270";"Cliquez sur l'outil<strong>« Massicot »</strong>pour recadrer";"Click on the tool<strong>""Massicot""</strong>to crop";"";"Cliquez sur l'outil **« Massicot »** (c'est comme des ciseaux virtuels) pour recadrer votre photo. Cet outil vous permet de couper les bords de l'image pour ne garder que la partie qui vous intéresse, exactement comme si vous découpiez une photo papier avec des ciseaux.";"";"[X]";"";"Outil Massicot : recadrage avec préservation des métadonnées DICOM, ratio d'aspect personnalisable, grille de règle de tiers activable (Ctrl+G). Raccourci : C. Formats de sortie configurables dans config/crop_settings.xml avec compression JPEG ajustable (qualité 85-100 recommandée pour imagerie orthodontique).";""
"txt_0271";"Cliquez sur la<strong>disquette</strong>pour enregistrer";"Click on the<strong>disk</strong> to save.";"";"Cliquez sur l'icône en forme de **disquette** (le petit carré avec un rabat) pour sauvegarder votre travail. Cette icône fonctionne comme un bouton ""Enregistrer"" - elle permet de conserver toutes vos modifications en sécurité, exactement comme quand vous sauvegardez un document sur votre ordinateur.";"";"**Sauvegarde rapide :**
• Cliquez sur l'icône **disquette** pour enregistrer
• Raccourci clavier : Ctrl+S (plus rapide pour les saisies fréquentes)
• La sauvegarde est automatique lors du changement de patient, mais pensez à sauvegarder manuellement après des modifications importantes";"";"Ctrl+S ou icône disquette pour sauvegarder. Auto-sauvegarde configurable dans config.ini (intervalle par défaut: 300s). Formats supportés: .kpx (natif), .dcm export DICOM, .jpg/png avec métadonnées EXIF préservées.";""
"txt_0272";"<strong>Rotation droite/gauche</strong>: faire pivoter la photo";"<strong>Rotate right/left</strong>: rotate the photo";"";"**Rotation droite/gauche** : Cette fonction vous permet de faire tourner votre photo, comme si vous tourniez une photo papier dans vos mains. C'est très pratique quand votre photo s'affiche à l'envers ou de travers après la prise de vue. Cliquez simplement sur les boutons de rotation pour redresser votre image - c'est aussi simple que de tourner une photo sur votre bureau !";"";"**Rotation droite/gauche** : Pivote la photo par incréments de 90°

• **Raccourci clavier** : Ctrl+R (droite) / Ctrl+Shift+R (gauche)
• **Astuce** : Pour les rotations fines, utilisez l'outil rotation libre dans le menu édition avancée
• **Cas particulier** : Les photos intra-orales nécessitent parfois une rotation avant classification pour optimiser l'analyse comparative";"";"**Rotation droite/gauche**: Pivotement par incréments de 90° (raccourcis Ctrl+R/Ctrl+Shift+R). Pour rotation libre : maintenir Alt + molette souris. Algorithmes bicubique préservant la qualité DICOM. Métadonnées EXIF automatiquement mises à jour. Batch processing disponible via API REST.";""
"txt_0273";"<strong>Symétrie horizontale/verticale</strong>: effet miroir";"<strong>Horizontal/vertical symmetry</strong>: mirror effect";"";"**Symétrie horizontale/verticale** : cet outil retourne votre photo comme si vous la regardiez dans un miroir. La symétrie horizontale fait basculer l'image de gauche à droite (comme votre reflet dans un miroir de salle de bain). La symétrie verticale retourne l'image de haut en bas (comme si vous retourniez une photo papier). C'est très utile pour comparer les deux côtés du visage de votre patient.";"";"**Symétrie horizontale/verticale** : applique un effet miroir aux images

• **Horizontal** : retourne l'image de gauche à droite (utile pour standardiser l'orientation des photos intra-orales)
• **Vertical** : retourne l'image de haut en bas (moins fréquent, principalement pour les corrections d'orientation)
• **Raccourci** : Ctrl+H (horizontal) / Ctrl+Shift+H (vertical)
• **Cas particulier** : la symétrie horizontale peut affecter la lecture des annotations textuelles sur l'image";"";"**Symétrie horizontale/verticale** : transformation matricielle miroir avec préservation des métadonnées EXIF/DICOM. Axes de réflexion configurables, application par lot via API REST, intégration possible dans les workflows d'analyse céphalométrique automatisée.";""
"txt_0274";"<strong>Ajuster la couleur</strong>: luminosité, contraste";"<strong>Adjust colour</strong>: brightness, contrast";"";"**Améliorer la qualité de vos photos** : Ne vous inquiétez pas, c'est très simple ! Vous pouvez rendre vos photos plus belles en ajustant deux éléments principaux. D'abord la **luminosité** (comme régler l'éclairage d'une lampe pour que la photo ne soit ni trop sombre ni trop claire). Ensuite le **contraste** (pour que les détails ressortent mieux, comme régler la netteté de votre télévision). Ces outils vous aideront à obtenir des photos parfaites pour vos patients.";"";"[X]";"";"**Ajuster la couleur**: Contrôles avancés de luminosité/contraste avec histogrammes temps réel, correction gamma, balance des blancs automatique/manuelle, LUT personnalisées pour standardisation colorimétrique inter-patients, profils ICC intégrés, ajustements par masques de sélection anatomique";""
"txt_0275";"<strong>Ajouter du texte</strong>: annotations sur la photo";"<strong>Add text</strong>: annotations on the photo";"";"**Ajouter du texte** : écrire des notes sur vos photos

Vous pouvez ajouter des commentaires directement sur vos photos de patients, comme si vous écriviez des notes sur une photo papier avec un stylo. Ces annotations vous permettent de pointer des détails importants ou d'ajouter des observations pour vous souvenir plus tard.";"";"[X]";"";"**Ajouter du texte** : annotations vectorielles avec support Unicode, formatage RTF, ancrage par coordonnées pixel, export en métadonnées EXIF/XMP, templates d'annotations configurables via XML, API REST pour insertion programmatique";""
"txt_0276";"Sélectionnez un patient";"Select a patient";"";"[=]";"";"[X]";"";"[X]";""
"txt_0277";"Cliquez sur l'onglet<strong>« Présentation »</strong>";"Click on the tab<strong>""Presentation""</strong>.";"";"[=]";"";"[X]";"";"[X]";""
"txt_0278";"Choisissez parmi les présentations disponibles en bas de l'écran";"Choose from the presentations available at the bottom of the screen";"";"Ne vous inquiétez pas, c'est très simple ! En bas de votre écran, vous verrez plusieurs choix de présentation (comme différents modèles de mise en page pour vos photos). Cliquez simplement sur celui qui vous plaît le mieux pour changer l'apparence de votre affichage.";"";"[X]";"";"[X]";""
"txt_0279";"Sélectionnez<strong>« Administration »</strong>→<strong>« Général »</strong>";"Select<strong>""Administration""</strong>→<strong>""General""</strong>";"";"Pour accéder aux réglages principaux de votre logiciel, c'est très simple ! Cliquez d'abord sur le menu **« Administration »** (vous le trouverez généralement en haut de votre écran), puis sélectionnez **« Général »**. C'est comme ouvrir le tiroir des réglages de base de votre logiciel - ne vous inquiétez pas, cette section regroupe les paramètres les plus courants et les plus faciles à modifier.";"";"[X]";"";"Accédez à Administration → Général pour configurer les paramètres système globaux (base de données, chemins d'export, formats d'image par défaut, compression DICOM, intégrations tierces). Modifiable via kitview.config ou directement en base selon vos droits administrateur.";""
"txt_0280";"Sélectionnez<strong>« Réorganiser le bureau »</strong>";"Select<strong>""Reorganise desktop""</strong>.";"";"Cliquez sur le bouton **« Réorganiser le bureau »** pour modifier l'organisation de votre écran principal. Ne vous inquiétez pas, c'est comme réarranger les objets sur votre bureau à la maison - vous pouvez déplacer les éléments pour les avoir à portée de main selon vos préférences.";"";"[X]";"";"Exécutez la fonction ""Réorganiser le bureau"" pour optimiser l'affichage des vignettes selon les paramètres de tri définis (chronologique, alphabétique, ou par métadonnées EXIF). Cette commande recalcule automatiquement la disposition en grille et applique les filtres de visibilité configurés dans les préférences d'affichage.";""
"txt_0281";"<strong>Agrandir/Rétrécir une zone</strong>: positionnez-vous entre deux zones (une flèche apparaît), puis glissez";"<strong>Expand/shrink an area</strong>: position yourself between two areas (an arrow appears), then drag";"";"**Agrandir ou rétrécir une zone** : Imaginez que vous voulez ajuster la taille d'une fenêtre sur votre écran. C'est exactement pareil ici ! Placez votre souris entre deux zones de photos - ne vous inquiétez pas, une petite flèche apparaîtra automatiquement pour vous indiquer que vous êtes au bon endroit. Une fois que vous voyez cette flèche, cliquez et maintenez le bouton de la souris enfoncé, puis faites glisser vers la gauche ou la droite pour agrandir ou rétrécir la zone comme vous le souhaitez. C'est aussi simple que de redimensionner une fenêtre !";"";"**Redimensionner les zones d'affichage**

• **Méthode rapide** : Positionnez le curseur sur la bordure entre deux zones jusqu'à l'apparition de la flèche de redimensionnement, puis glissez pour ajuster

• **Astuce d'efficacité** : Double-cliquez sur une bordure pour rétablir automatiquement les proportions par défaut

• **Cas particulier** : Si une zone atteint sa taille minimale, le redimensionnement se bloque pour préserver la lisibilité des informations";"";"**Redimensionnement de zones** : positionnez le curseur sur la bordure inter-zones (curseur resize), puis drag pour ajuster. Utilisez Ctrl+drag pour contraindre les proportions, Shift+drag pour redimensionnement symétrique. Configuration des zones verrouillables via layout.config.";""
